1945-01-01,8.763416666666666
1946-01-01,8.622666666666667
1947-01-01,8.645083333333334
1948-01-01,8.861166666666666
1949-01-01,8.7345
1950-01-01,8.485833333333332
1951-01-01,8.376083333333334
1952-01-01,8.701583333333334
1953-01-01,8.631166666666667
1954-01-01,8.798333333333334
1955-01-01,8.673416666666666
1956-01-01,8.547416666666665
1957-01-01,8.281416666666667
1958-01-01,8.823
1959-01-01,8.7225
1960-01-01,8.712166666666665
1961-01-01,8.6015
1962-01-01,8.804083333333333
1963-01-01,8.737416666666666
1964-01-01,8.854333333333331
1965-01-01,8.408083333333332
1966-01-01,8.496416666666667
1967-01-01,8.617666666666667
1968-01-01,8.670333333333334
1969-01-01,8.484083333333333
1970-01-01,8.667583333333333
1971-01-01,8.711833333333333
1972-01-01,8.508833333333333
1973-01-01,8.595916666666666
1974-01-01,8.883499999999998
1975-01-01,8.534
1976-01-01,8.73025
1977-01-01,8.314583333333333
1978-01-01,8.868
1979-01-01,8.690583333333333
1980-01-01,8.7565
1981-01-01,9.049416666666666
1982-01-01,9.063583333333336
1983-01-01,8.713083333333332
1984-01-01,8.986166666666666
1985-01-01,8.697583333333336
1986-01-01,8.683416666666666
1987-01-01,8.818916666666667
1988-01-01,9.020666666666667
1989-01-01,9.139583333333333
1990-01-01,8.966416666666666
1991-01-01,9.230166666666667
1992-01-01,9.211416666666665
1993-01-01,8.813416666666667
1994-01-01,8.8435
1995-01-01,9.081749999999998
1996-01-01,9.290583333333332
1997-01-01,9.064166666666667
1998-01-01,9.218166666666667
1999-01-01,9.538666666666666
2000-01-01,9.235583333333333
2001-01-01,9.233333333333333
2002-01-01,9.472083333333334
2003-01-01,9.566666666666665
2004-01-01,9.487583333333335
2005-01-01,9.348166666666666
2006-01-01,9.657416666666666
2007-01-01,9.64025
2008-01-01,9.587583333333333
2009-01-01,9.502
2010-01-01,9.509416666666667
2011-01-01,9.665166666666666
2012-01-01,9.505583333333332
2013-01-01,9.551333333333334
2014-01-01,9.610416666666666
2015-01-01,9.583083333333333
